"paper_table_order","paper_common_name","species","route","source_id","region","specificity","rung","dep_class","t_pathway","t_config","h_usemode","h_lifestage","h_config","review_flag","evidence","note","coder_id"
3,"Blacktail","Diplodus capensis","H","Pradervand et al. (2007) - Long-term trends in the competitive shore fishery along the KwaZulu-Natal coast, South Africa.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Blacktail (Diplodus capensis) recorded (n=3136, 1.5% by number) in the East-coast non-kelp shore fishery. Documents occurrence on non-kelp inshore reef habitat; kelp not assessed. Level-0 observed_alternative, habitat route.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Reddy et al. (2011) - Marine connectivity and fish length frequencies of selected species in two adjacent temporarily open closed estuaries in the Eastern Cape Province, South Africa.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Diplodus capensis (blacktail), in scope, is recorded (only in the West Kleinemonde) in an Eastern Cape estuary (non-kelp habitat). Level-0 observed_alternative habitat record. Region East; kelp not addressed. No diet data, so trophic route unassessed.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Richardson et al. (2006) - The influence of selected environmental parameters on the distribution of the dominant demersal fishes in the Kariega Estuary channel, South Africa.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Blacktail (Diplodus capensis, recorded under the name Diplodus sargus capensis) juveniles were trawled in the Kariega Estuary channel (East region, non-kelp estuarine habitat), documenting occupancy of a non-kelp habitat and supporting a level-0 observed_alternative on the habitat route. No kelp is ",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Rishworth et al. (2014) - Fish utilization of surf-zones. Are they changing? A case study of the Sheltered, warm-temperate King's Beach.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Blacktail was one of the four dominant species in the King's Beach sandy surf-zone 30 m seine (49 juveniles) and also present in the 100 m seine (8, mostly adult). In-scope species occupying non-kelp habitat, East region, outside the kelp range. Level 0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Rishworth et al. (2015) - The nursery role of a sheltered surf-zone in warm-temperate southern Africa.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis is documented as larvae (Table 2, n=2, postflexion) and juveniles (Figure 1, 30 m seine, growth 5.0→5.7 cm Feb–May) occupying and growing in a sheltered sandy surf-zone at King's Beach, Algoa Bay. This is an East-region locality east of the kelp limit with no kelp in the study, so ",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Roberson et al. (2015) - First survey of fishes in Betty's bay along South Africa s temperate south west coast.pdf","West","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","D. capensis was recorded at 3 of 58 sites without resolution to kelp habitat. Observed occupancy of the surveyed inshore habitat (Level 0 observed alternative); kelp co-occurrence not established.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Sheppard et al. (2011) - What role do beds of submerged macrophytes play in structuring estuarine fish assemblages.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Blacktail (Diplodus sargus capensis = Diplodus capensis) was recorded in one year in the non-kelp Eastern Cape estuary. Level-0 habitat observed_alternative; kelp not considered. A separate claim that Diplodus capensis was lost following macrophyte disappearance at Swartkops is attributed to Beckley",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Smale (1986) - Feeding biology of four predatory reef fishes off the south-eastern Cape coast.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","yes","Besides appearing as prey, Diplodus capensis (named Diplodus sargus in the 1986 source) is observed using reef structures for escape in the eastern Cape (East region, no kelp). A documented observation of an in-scope species using non-kelp reef structure, a level-0 observed_alternative on the habita",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Smale and Buxton (1988) - The subtidal gully fish community of the eastern Cape and the role of this habitat as a nursery area.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis (as D. sargus capensis) was abundant (n=455, 25–200 mm), recruiting to the gullies in February–March. Collected from non-kelp red-algae rocky gullies in the eastern Cape (East, beyond the kelp limit), with kelp neither measured nor mentioned. A level-0 observed_alternative on the h",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Steyn et al. (2021) - Changes in food-web structure and energy flow in kelp forest ecosystems following the invasion of Jasus lalandii.pdf","West","Low",1,,"not_applicable","not_applicable","not_applicable","unspecified","within","no","Diplodus capensis (as Diplodus sargus capensis, Blacktail) is named as a smaller reef fish included in the Betty's Bay kelp forest model within the omnivorous-fish group (level-1 co-occurrence, habitat route). No kelp-specific trophic or structural observation. Weaker basis.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Strydom (2008) - Utilization of shallow subtidal bays associated with warm temperate rocky shores by the late-stage larvae of some inshore fish species, South Africa.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Strydom (2008) sampled larval and early-juvenile fish in seven shallow subtidal bays between Port Alfred and Hamburg (Eastern Cape), well east of the eastern kelp limit; substrate was sand and rock with Caulerpa filiformis beds and no kelp is present or mentioned. Diplodus capensis dominated the cat",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Strydom and d'Hotman (2005) - Estuary-dependence of larval fishes in a non-estuary associated South African surf zone.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis (recorded as Diplodus sargus capensis) larvae and early juveniles (N=63, 12%; 6.9-18.2 mm) were documented in the non-kelp sandy-beach surf zone west of Cape Padrone (Eastern Cape, east of the kelp limit). Documented occupation of a non-kelp habitat at a defined place, time and lif",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Strydom et al. (2003) - The role of estuarine type in characterizing early stage fish assemblages in warm temperate estuaries, South Africa.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Postflexion larvae of D. capensis (as D. sargus capensis, n=45) were caught in Eastern Cape estuaries, documenting non-kelp estuarine occurrence at the larval stage. No kelp assessed; level-0 observed_alternative, habitat route, East region.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Strydom et al. (2014) - Occurrence of larval fishes in a rocky shore-associated nursery area in temperate South Africa.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis was the overwhelmingly dominant taxon (35 706 individuals, 90% of the assemblage) caught as flexion-through-juvenile stages in Shark Bay, a small subtidal rocky-shore-associated bay at Port Alfred on the warm-temperate south-east (East) coast, with a substrate of sand, rock and Cau",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Talbots (1955)-Notes on the biology of Rhabdosargus globiceps.pdf","West","Low",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Blacktail (Diplodus capensis, recorded as Diplodus sargus) is documented occupying the Klein River estuary (non-kelp habitat). Level-0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Ter Morshuizen and Whitfield (1994) - The distribution of littoral fish associated with eelgrass Zostera capensis beds in the Kariega Estuary.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis (blacktail, recorded as Diplodus sargus capensis) was caught in the Kariega eelgrass beds (total 0,37 m-2, 2,92%; Table II), mainly in the lower reaches, as small juveniles. The setting is a non-kelp Eastern Cape estuary with no kelp or diet observation. This is a direct quantified",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Van der Walt and Govender (1996) - Stock assessment of Sarpa salpa (Pisces, Sparidae) off the KwaZulu-Natal coast, South Africa.pdf","East","Low",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Diplodus sargus capensis (accepted name Diplodus capensis, Blacktail) is individually named as one of the smaller rock-fish species caught on the KwaZulu-Natal South Coast (2.7% of the shore catch; Fig. 2), on a coast characterised by intertidal rocky reefs and rock outcrops. This documents an in-sc",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Venter and Mann (2012) - Preliminary assessment of surf-zone and estuarine line-fish species of the Dwesa-Cwebe Marine Protected Area.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Most abundant species in the catch (320 individuals, 30.08%), recorded in the East-region non-kelp surf-zone (sandy substrata, broken rock and sand, rocky reefs, rocky points). Kelp neither measured nor mentioned. Documented occupancy of non-kelp habitat = level-0 observed_alternative on the habitat",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Wallace et al. (1984) - Inshore small-mesh trawling survey of the Cape south coast. Part 1. Introduction, methods, stations and catches.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","unspecified","not_applicable","no","Blacktail taken in the soft-bottom trawl survey east of the kelp coast; non-kelp habitat occurrence. Level 0 observed_alternative on the habitat route.",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Wallace et al. (1984) - Inshore small-mesh trawling survey of the Cape south coast. Part 2. Occurrence of estuarine-associated fishes.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","both","not_applicable","no","Frequent across all life stages over shallow rocky reef (dive) and trawled on soft substrata, on the Cape south coast east of the kelp limit. Documented non-kelp habitat occupancy; no kelp, diet or availability data. Level-0 observed_alternative, habitat route. Recorded under the name Diplodus sargu",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Watt-Pringle and Strydom (2003) - Habitat use by larval fishes in a temperate South African surf zone.pdf","East","Medium",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis (as Diplodus sargus capensis) was recorded (two flexion/early-juvenile individuals) in a sandy inner surf zone east of the kelp limit, documenting occupancy of a non-kelp habitat. Level-0 observed_alternative on the habitat route; kelp not assessed. Specificity Medium given only tw",,"agent:opus:rfbf-v7.1"
3,"Blacktail","Diplodus capensis","H","Watt-pringle et al. (2013) - Residency and small-scale movement of three sparid fishes.pdf","East","High",0,,"not_applicable","not_applicable","non-kelp","juvenile","not_applicable","no","Diplodus capensis is model_scope=true. The source directly observes tagged juvenile blacktail residing in and moving among rocky subtidal gullies at Schoenmakerskop, Algoa Bay (Eastern Cape) — a non-kelp habitat east of the kelp limit. Kelp is neither measured nor mentioned. This is a documented occ",,"agent:opus:rfbf-v7.1"
