"paper_table_order","paper_common_name","frame_id","record_id","source_id","species","route","region","rung","level_source","specificity","life_stage","unit_of_inference","t_pathway","t_config","h_usemode","h_config","spatial_scale","temporal_scale","review_required","reasoning"
7,"Carpenter","S0202","R13","Penrith (1972) - THE BEHAVIOUR OF REEF-DWELLING SPARID FISHES.pdf","Argyrozona argyrozona","H","Unclear",0,"human_confirmed","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Wide-ranging midwater, southern Cape (locality not stated)","General characterisation, late 1960s to 1972","yes","In-scope species characterised as a wide-ranging midwater predator. Midwater (pelagic) occupancy is a non-kelp habitat and kelp is not mentioned, so this is a level-0 observed_alternative on the habitat route. No prey is identified, so no trophic record is coded. The statement is a one-line author summary in a fishery overview, so specificity is Low, locality is unspecified, and review is flagged."
7,"Carpenter","S0379","R05","Reed et al. (2017) - Analysis of bycatch in the South African midwater trawl fishery for horse mackerel Trachurus capensis based on observer data.pdf","Argyrozona argyrozona","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Agulhas Bank shelf (central/eastern), ~50–300 m depth, midwater/demersal trawl","Aug 2004–Mar 2014; annual estimates 2005–2013","no","Argyrozona argyrozona (carpenter), a deep-reef line-fishery sparid, is recorded as bycatch in the offshore Agulhas Bank midwater trawl (50–300 m), a non-kelp habitat. Documented non-kelp occurrence: habitat-route level-0 observed_alternative. Level 0."
7,"Carpenter","S0211","R03","Roberson et al. (2015) - First survey of fishes in Betty's bay along South Africa s temperate south west coast.pdf","Argyrozona argyrozona","H","West",1,"ai","High","unspecified","site","not_applicable","not_applicable","not_applicable","within","Betty's Bay MPA and adjacent coast (~20 km2), 5-40 m depth, Agulhas inshore ecoregion","Single BRUVs survey (58 deployments over 12 days at sea); survey year not stated","no","Predicted MaxN of A. argyrozona is greatest in kelp (Fig 5d), documenting kelp-forest occurrence (Level 1). The habitat abundance contrast does not establish Selection and no structural action is documented; the authors note this species is typically a deep-reef species, so the record stays at Level 1 co-occurrence."
7,"Carpenter","S0590","R06","Scott (1949) - Otter-trawl fisheries of South Africa.pdf","Argyrozona argyrozona","H","Both",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Cape Hangklip Ground and Agulhas Bank trawl grounds","Fishery survey to 1948; 1948 catch statistics","no","Silverfish (carpenter) is caught on the Cape Hangklip Ground (40–70 fathoms) and the deep Agulhas Bank grounds, non-kelp mud bottoms. Level-0 observed_alternative habitat record."
7,"Carpenter","S0233","R02","Smale and Badenhorst (1991) - The distribution and abundance of linefish and secondary trawlfish on the Cape south coast of South Africa 1986 1990.pdf","Argyrozona argyrozona","H","East",0,"ai","Medium","both","site","not_applicable","not_applicable","non-kelp","not_applicable","Entire Agulhas Bank, Cape Agulhas to Port Alfred, depths 44-162 m; reef and low-relief rocky areas","Five demersal trawl cruises, 1986-1990 (two spring, three autumn/winter)","no","Silverfish/carpenter were recorded over the Agulhas Bank (44-162 m) in the East region, with the source's own station-level evidence (associated sponge/soft-coral fauna, net damage) documenting occupancy of reef/rocky non-kelp habitat. No kelp is measured or mentioned and no diet is analysed; this is a level-0 observed_alternative on the habitat route. The reef-preference generalisation is attributed to Nepgen (1977) and Buxton & Smale (1984) and is recorded as a citation lead."
7,"Carpenter","S0234","R02","Smale and Badenhorst (1999) - linefish and secondary trawlfish on the Cape south coast.pdf","Argyrozona argyrozona","H","East",0,"ai","High","both","observation","not_applicable","not_applicable","non-kelp","not_applicable","Eastern Agulhas Bank, Cape Agulhas to Port Alfred; depths 44-162 m","Five cruises 1986-1990 (two spring, three autumn/winter)","no","Carpenter (silverfish) were caught across the eastern Agulhas Bank (East region) at 44-162 m and observed primarily in reef and low-relief rocky habitat, evidenced at most stations by associated sponges, soft corals and net damage, and confirmed as a reef preference during the surveys. Reef is a non-kelp habitat and the region is outside the kelp range, so this is a level-0 observed_alternative habitat record. No diet data."
7,"Carpenter","S0235","R06","Smale and Buxton (1985) - recreational ski-boat fishery off the Eastern Cape.pdf","Argyrozona argyrozona","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Eastern Cape coast, Algoa Bay; PEDSAC within ~30 km of Port Elizabeth harbour","1978-1982 (Table I); quantified 1979-1980 (Table II)","no","Carpenter is a principal, quantified sparid in the Algoa Bay catch, east of the kelp limit; the catch documents occurrence in a non-kelp reef/offshore setting, a level-0 observed alternative. No diet data; trophic route unassessed."
7,"Carpenter","S0687","R19","Smale et al. (1993) - Analysis of the demersal community of fish and cephalopods on the Agulhas Bank, South Africa.pdf","Argyrozona argyrozona","H","East",0,"ai","Low","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Agulhas Bank continental shelf/upper slope, Cape Agulhas to Port Alfred; 17-395 m (mostly 28-250 m)","Five annual research cruises 1986-1990 (September/spring, May/autumn)","no","Carpenter taken in Agulhas Bank demersal trawls (Appendix 1); occurrence in non-kelp shelf/reef habitat east of the kelp limit. Level-0 observed_alternative on the habitat route."
7,"Carpenter","S0722","R01","Sowman (1984) - An assessment of recreational carrying capacity at Infanta, South Cape.pdf","Argyrozona argyrozona","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Single locality: St Sebastian Bay / Infanta coastal waters (Breede River mouth, east of Cape Agulhas)","4-day Easter weekend, April 1984","no","Table 11 (primary Easter-1984 ski-boat catch, St Sebastian Bay) records 13 Argyrozona argyrozona (12.0 kg). The locality lies east of the eastern kelp limit and no kelp occurs or is mentioned; the species is documented occupying a non-kelp East-coast marine habitat. No trophic or kelp-structural observation is made, so this is a level-0 observed_alternative on the habitat route. The trophic route is unassessed."
7,"Carpenter","S0651","R05","Sparks and Immelman (2020) - Microplastics in offshore fish from the Agulhas Bank, South Africa.pdf","Argyrozona argyrozona","H","East",0,"ai","Medium","adult","observation","not_applicable","not_applicable","non-kelp","not_applicable","Single offshore trawl site on the Agulhas Bank (34°46.8′S 024°03.9′E); sampling depth 50–200 m; continental shelf, East region","April–June 2019 (single sampling campaign)","no","Argyrozona argyrozona (carpenter) was trawled at an offshore Agulhas Bank site (34°46.8′S 024°03.9′E, East region) at 50–200 m depth in April–June 2019. This primary catch observation documents an adult (55 cm) occupying a benthopelagic offshore (non-kelp) habitat, coded level-0 observed_alternative on the habitat route. Kelp is not examined; the trophic route is unassessed because gut analysis targeted microplastics and the 'Polyphagous' prey descriptor is a database summary."
7,"Carpenter","S0502","R13","Wallace et al. (1984) - Inshore small-mesh trawling survey of the Cape south coast. Part 1. Introduction, methods, stations and catches.pdf","Argyrozona argyrozona","H","East",0,"ai","Medium","unspecified","observation","not_applicable","not_applicable","non-kelp","not_applicable","Inshore soft-bottom trawl grounds, St Sebastian Bay to Algoa Bay, Cape south coast; 4.5-100 m depth","February, May, August, November 1980","no","Carpenter taken in the soft-bottom trawl survey east of the kelp coast; non-kelp habitat occurrence. Level 0 observed_alternative on the habitat route."
7,"Carpenter","S0264","R01","Winker et al. (2013).pdf","Argyrozona argyrozona","H","Both",0,"ai","Medium","adult","observation","not_applicable","not_applicable","non-kelp","not_applicable","Commercial hand-line fishery, South African south coast; 5×5 min lat/long grid cells aggregated into SW, south-central (SC) and SE regions.","1985–2010 (26-year commercial catch-and-effort series).","no","The source documents carpenter caught throughout the offshore south-coast hand-line fishery and characterises it as a reef-associated species concentrated offshore on the central Agulhas Bank (own spatial analysis, Fig. 1a). This is a documented observation of an in-scope species occupying non-kelp habitat at the sampled place and time, with no observation of kelp co-occurrence, ingestion, or structural use. Level 0 observed_alternative on the habitat route. No diet data, so the trophic route is unassessed."
7,"Carpenter","S0266","R01","Winker et al. (2017) - Argyrozona argyrozona.pdf","Argyrozona argyrozona","H","Both",0,"ai","Medium","unspecified","population","not_applicable","not_applicable","non-kelp","not_applicable","Core fishing grounds from Cape Point to Port Edward, spanning South-West (Cape Point to Cape Infanta), South (Cape Infanta to Tsitsikamma) and South-East (Tsitsikamma to Port Edward) regions; described as reefs off the South Coast / Agulhas Bank.","1987-2015 commercial linefish and trawl catch and CPUE time series.","no","The source is a JABBA-Select stock assessment of carpenter based on 1987-2015 commercial linefish and trawl catch and standardized CPUE. It documents the in-scope species occupying a non-kelp habitat (reefs 'on or above reefs off the South Coast of South Africa' / Agulhas Bank) at its sampled place and time (E01), within a fisheries catch dataset (E03) whose core fishing grounds span Cape Point to Port Edward (E02). Under the protocol, a catch study with habitat context that records the species on reef is a level-0 observed_alternative on the habitat route, even where kelp is neither measured nor mentioned. No kelp structure use, availability comparison, or performance/demographic endpoint is examined, so the record cannot rise above level 0. Region is coded Both because the core fishing grounds explicitly include the South-West (Cape Point to Cape Infanta, within the western kelp coast) as well as the South and South-East, and the single stock assessment cannot be separated into region-level records. The trophic route is left unassessed (no record): the source makes no diet, prey, or feeding observation, so trophic silence is unassessed rather than a level-0 tested absence."
